Datum,Umsatz,Warengruppe_1,Warengruppe_2,Warengruppe_3,Warengruppe_4,Warengruppe_5,Warengruppe_6,Temp_Very_Cold,Temp_Cold,Temp_Mild,Temp_Warm,Temp_Hot,Cloud_Clear,Cloud_Partly_Cloudy,Cloud_Cloudy,Wind_Light,Wind_Moderate,Wind_Strong,Weather_Good,Weather_Light_Issues,Weather_Moderate,Weather_Severe,KielerWoche,Montag,Dienstag,Mittwoch,Donnerstag,Freitag,Samstag,Sonntag,VPI,Number_of_ships,Ship,Heimspiel,Feiertag,is_holiday,Weihnachtsmarkt,Markt,Ostertag,Silvester,wetter_sehr_schön,wetter_sehr_schlecht
2018-07-13,288.029917196184,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
2018-07-14,361.883970744595,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,2.0,1,0,0,1,0,0,0,0,0,0
2018-07-15,383.539764713205,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,2.0,1,0,0,1,0,0,0,0,0,0
2018-07-16,279.080033941839,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0
2018-07-17,322.440260775893,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,2.0,1,0,0,1,0,0,0,0,1,0
2018-07-18,307.917253388314,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1.0,1.0,1,0,0,1,0,0,0,0,0,0
2018-07-19,334.668701817439,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
2018-07-20,305.416244754035,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1.0,1.0,1,0,0,1,0,0,0,0,1,0
2018-07-21,393.212012402375,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1.0,1.0,1,0,0,1,0,0,0,0,0,0
2018-07-22,429.920288482338,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1.0,1.0,1,0,0,1,0,0,0,0,1,0
2018-07-23,325.690202796677,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1.0,1.0,1,0,0,1,0,0,0,0,1,0
2018-07-24,302.39642639545,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0
2018-07-25,337.228464128544,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0
2018-07-26,339.641098219397,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1.0,0.0,0,0,0,1,0,0,0,0,1,0
2018-07-27,333.774098644297,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1.0,0.0,0,0,0,1,0,0,0,0,0,0
2018-07-28,371.819769806308,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1.0,3.0,1,0,0,1,0,0,0,0,0,0
2018-07-29,433.820696892786,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1.0,2.0,1,0,0,1,0,0,0,0,1,0
2018-07-30,348.770346267057,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1.0,3.0,1,0,0,1,0,0,0,0,1,0
2018-07-31,285.872615508632,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1.0,2.0,1,0,0,1,0,0,0,0,0,0
2017-08-01,88.2080059991747,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-02,131.702253696054,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-03,55.4231226495198,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,1
2017-08-04,109.238985280319,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-05,85.1293179346948,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.695,0.0,0,0,0,1,0,0,0,0,0,1
2017-08-06,127.390987922708,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.695,1.0,1,0,0,1,0,0,0,0,0,0
2017-08-07,125.232220841053,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.695,2.0,1,0,0,1,0,0,0,0,0,0
2017-08-08,67.058818368455,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-09,76.5695591163478,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,1,0
2017-08-10,62.3945970040157,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-11,192.905985979155,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.695,0.0,0,1,0,1,0,0,0,0,0,0
2017-08-12,88.4596063385422,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.695,0.0,0,0,0,1,0,0,0,0,0,1
2017-08-13,171.364541630665,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.695,2.0,1,0,0,1,0,0,0,0,0,0
2017-08-14,69.9011710580554,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-15,84.1907304228019,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,1
2017-08-16,110.847258810596,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.695,2.0,1,0,0,1,0,0,0,0,0,0
2017-08-17,94.0098247173751,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,0,0
2017-08-18,115.429769462369,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-19,88.5117263512927,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.695,2.0,1,0,0,1,0,0,0,0,0,1
2017-08-20,177.591810776184,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.695,1.0,1,1,0,1,0,0,0,0,0,0
2017-08-21,116.218577478867,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,0,0
2017-08-22,121.055352670959,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-23,111.127810160075,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,0,0
2017-08-24,81.5352495021915,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,0,0
2017-08-25,74.8792539023913,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-26,84.5048268353206,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.695,2.0,1,0,0,1,0,0,0,0,0,0
2017-08-27,88.2407570500263,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-28,116.448376909258,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,0,0
2017-08-29,93.7809909339894,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.695,1.0,1,0,0,1,0,0,0,0,1,0
2017-08-30,111.524579913385,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-08-31,71.906687893883,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.695,0.0,0,0,0,1,0,0,0,0,0,0
2017-09-01,82.3556040468453,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.712,0.0,0,0,0,1,0,0,0,0,0,0
2017-09-02,121.044999862051,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.712,0.0,0,0,0,1,0,0,0,0,0,0
2017-09-03,134.790944392661,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-04,88.5114730873768,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-05,87.0102739579243,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-06,76.5335983552829,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,1
2017-09-07,92.2892966010378,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-08,88.6683492059348,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,1
2017-09-09,102.169117654378,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.712,2.0,1,1,0,0,0,0,0,0,0,1
2017-09-10,123.058047573276,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-11,87.0859633017978,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-12,103.90785263473,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-13,99.1512886820295,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.712,2.0,1,0,0,0,0,0,0,0,0,1
2017-09-14,96.0196430549054,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-15,83.1030772087039,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-16,114.27823433352,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.712,2.0,1,0,0,0,0,0,0,0,0,0
2017-09-17,164.495712817907,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.712,0.0,0,0,0,0,0,0,0,0,0,1
2017-09-18,112.819459460053,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-19,96.1737438086227,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.712,0.0,0,1,0,0,0,0,0,0,0,0
2017-09-20,90.6379930185149,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-21,87.4565566491421,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-22,124.437971009734,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-23,115.424979093864,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-24,127.401678704986,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-25,74.3141459605716,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-26,94.6818951864422,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-27,133.989626407905,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.712,1.0,1,0,0,0,0,0,0,0,0,0
2017-09-28,82.4398329280654,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-29,71.2151385609368,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.712,0.0,0,0,0,0,0,0,0,0,0,0
2017-09-30,112.086476181802,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.712,1.0,1,1,0,0,0,0,0,0,0,0
2017-10-01,119.721159552674,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.678,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-02,126.071295121593,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,1
2017-10-03,101.792055481683,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.678,0.0,0,0,1,0,0,0,0,0,0,0
2017-10-04,115.678569385776,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,1
2017-10-05,70.4858285269834,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,1
2017-10-06,103.16144725653,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.678,2.0,1,0,0,0,0,0,0,0,0,0
2017-10-07,103.650210918019,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.678,1.0,1,0,0,0,0,0,0,0,0,1
2017-10-08,118.938664337959,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0.678,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-09,76.1177358620485,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-10,110.661209951436,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-11,90.6871368907518,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,0
2017-10-12,109.42439769063,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.678,0.0,0,0,0,0,0,1,0,0,0,0
2017-10-13,96.1391372363473,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.678,0.0,0,0,0,0,0,1,0,0,0,0
2017-10-14,105.880424204381,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.678,1.0,1,0,0,0,0,1,0,0,0,0
2017-10-15,110.59613031501,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.678,0.0,0,0,0,0,0,1,0,0,0,0
2017-10-16,65.28304080857,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0.678,0.0,0,0,0,1,0,1,0,0,0,0
2017-10-17,99.9413715060664,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-18,73.6351679261642,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-19,88.9842612034695,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-20,88.789735684959,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-21,71.9549799025099,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.678,1.0,1,1,0,1,0,0,0,0,0,0
2017-10-22,141.570674941224,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-24,75.4340794492615,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-25,75.9440236567326,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-26,69.2166148870859,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-27,84.9729009630813,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.678,0.0,0,0,0,1,0,0,0,0,0,0
2017-10-28,84.7181597046104,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0.678,0.0,0,0,0,0,0,0,0,0,0,1
2017-10-29,188.060080793949,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0.678,0.0,0,0,0,0,0,0,0,0,0,1
2017-10-30,112.065132966806,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.678,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-01,98.0318713367873,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-02,88.1013345443344,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-03,106.096523245485,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-04,109.222501265096,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-05,124.299324033764,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.61,1.0,1,1,0,0,0,0,0,0,0,0
2017-11-06,111.788238328584,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.61,1.0,1,0,0,0,0,0,0,0,0,0
2017-11-07,86.9727880092749,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.61,1.0,1,0,0,0,0,0,0,0,0,0
2017-11-08,57.4307648731101,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.61,2.0,1,0,0,0,0,0,0,0,0,0
2017-11-09,85.9012447876685,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-10,90.6032979375086,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,1
2017-11-11,66.8614663661573,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-12,83.0976926899882,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-13,82.3642985095159,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-14,58.1961873251979,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-15,59.1893911242765,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-16,75.8626488820213,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-17,96.6710768425079,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-18,96.5296309772985,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0.61,0.0,0,0,0,0,0,0,0,0,0,1
2017-11-19,154.383032558196,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-20,111.476838489444,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-21,64.3810013758833,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,1
2017-11-22,83.6271552790891,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-23,70.1707252886897,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-24,70.6335174431476,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-25,90.8353847015468,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.61,0.0,0,1,0,0,0,0,0,0,0,0
2017-11-26,92.2603367987658,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0.61,0.0,0,0,0,0,0,0,0,0,0,0
2017-11-27,64.2844868038263,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.61,0.0,0,0,0,0,1,0,0,0,0,1
